"date","savings_rate","wage_yoy","inflation_yoy","borrow_rate","S_star","W_star","I_star","R_star","CFHI"
2022-03-01,6.2,1.05095541401274,2.6824463225217,0.2,22.7665706051873,43.0566157719184,-1.4210854715202e-14,97.1590909090909,40.7455693215491
2022-04-01,4.4,0.695542206765731,2.38709196865923,0.33,17.5792507204611,38.2497944802025,5.56051991736746,94.6969696969697,39.0216337037502
2022-05-01,5.4,0.947867298578209,2.56596125018473,0.77,20.4610951008646,41.6623902955162,2.19301850924228,86.3636363636364,37.6700350673148
2022-06-01,5.1,0.753768844221092,2.64851863695132,1.21,19.5965417867435,39.0372864331139,0.638743153426162,78.030303030303,34.3257186008966
2022-07-01,5,1.00156494522692,2.28917457381099,1.68,19.3083573487032,42.3886294615432,7.40397208656711,69.1287878787879,34.5574366939003
2022-08-01,3.5,0.872817955112226,1.42242532781656,2.33,14.985590778098,40.6473779809883,23.7219182508529,56.8181818181818,34.0432672070302
2022-09-01,3.1,1.05853051058531,0.485223209448504,2.56,13.8328530259366,43.1590659193787,41.3662528531153,52.4621212121212,37.705073252638
2022-10-01,2.3,0.991940483570986,0.945233361894671,3.08,11.5273775216138,42.2584624720624,32.7058231644466,42.6136363636364,32.2763248804398
2022-11-01,2.4,1.20259019426456,0.923144577498136,3.78,11.8155619596542,45.1074154479488,33.1216799953385,29.3560606060606,29.8501795022505
2022-12-01,3.4,0.860479409956971,0.455248499634386,4.1,14.6974063400576,40.4805040991185,41.9305748912333,23.2954545454545,30.100984968966
2023-01-01,4.7,1.13288426209432,0.830028651757009,4.33,18.4438040345821,44.1646706312601,34.8747367996026,18.9393939393939,29.1056513512097
2023-02-01,4.6,0.791958574474583,1.10575198844307,4.57,18.1556195965418,39.5537872405242,29.6838022991424,14.3939393939394,25.4467871325369
2023-03-01,5.1,0.789793438639119,1.23980249033919,4.65,19.5965417867435,39.5245046454457,27.16008637629,12.8787878787879,24.7899801718168
2023-04-01,4.1,1.06028476219329,0.792583916735445,4.83,16.7146974063401,43.1827914698318,35.5796940557428,9.46969696969697,26.2367199754029
2023-05-01,4.6,0.996677740863783,0.545669124277293,5.06,18.1556195965418,42.3225319797651,40.2282614575814,5.11363636363637,26.4550123493812
2023-06-01,4.3,0.810567397178019,0.673607061443038,5.08,17.2910662824207,39.8054641151049,37.819624379801,4.73484848484848,24.9127508155438
2023-07-01,3.5,1.19976004799041,0.472074950976831,5.12,14.985590778098,45.0691388530111,41.6137899290186,3.97727272727273,26.4114480718501
2023-08-01,3.9,1.13636363636365,0.98089642393191,5.33,16.1383285302594,44.2117277748288,32.0344087627997,0,23.096116266972
2023-09-01,3.4,0.893388921977389,1.19799500396589,5.33,14.6974063400576,40.9255920695545,27.9471794312381,0,20.8925444602126
2023-10-01,3.8,0.800474355173453,1.07475652871056,5.33,15.850144092219,39.6689597640665,30.2673415933382,0,21.4466113624059
2023-11-01,4.1,0.560306694190515,0.538089065494707,5.33,16.7146974063401,36.4207883319001,40.3709682343199,0,23.37661349314
2023-12-01,3.7,1.06163373636097,0.445230762225979,5.33,15.5619596541787,43.201035805211,42.1191748819155,0,25.2205425853263
2024-01-01,3.8,1.6774573278399,0.671610011085133,5.33,15.850144092219,51.5298032542062,37.8572220591509,0,26.309292351394
2024-02-01,3.6,1.37829912023459,1.01878103514907,5.33,15.2737752161383,47.4838083035758,31.3211701310345,0,23.5196884126871
2024-03-01,3.2,1.46241591108511,1.40070213726429,5.33,14.1210374639769,48.6214542126375,24.1308921906476,0,21.7183459668155
2024-04-01,3.6,1.28242494899447,1.41071717662296,5.33,15.2737752161383,46.1871485333541,23.9423429950836,0,21.350816686144
2024-05-01,3.9,1.15908432338452,1.14309701793758,5.33,16.1383285302594,44.5190159675786,28.9807221596311,0,22.4095166643673
2024-06-01,3.4,1.3317892298784,0.641367736791687,5.33,14.6974063400576,46.8547806628439,38.4265814281802,0,24.9946921077704
2024-07-01,2.9,1.09541654655521,0.417640841687206,5.33,13.2564841498559,43.6579347837084,42.638599433029,0,24.8882545916483
2024-08-01,4.8,1.55754254398615,0.605643275790269,5.33,18.7319884726225,49.908003826198,39.0991517639068,0,26.9347860156818
2024-09-01,4.6,1.28902893153824,0.466437864155145,5.13,18.1556195965418,46.2764647524879,41.7199171390563,3.7878787878788,27.4849700689912
2024-10-01,4.4,1.66284403669725,0.711629020672033,4.83,17.5792507204611,51.3321643438499,37.1037999511941,9.46969696969697,28.8712279963005
2024-11-01,4.4,1.74285714285713,1.08353644317662,4.64,17.5792507204611,52.4143095609192,30.1020456069311,13.0681818181818,28.2909469266233
2024-12-01,3.8,1.30570536474597,1.13459463073147,4.48,15.850144092219,46.5020068330248,29.140793249786,16.0984848484848,26.8978572558787
2025-01-01,4.6,1.44230769230769,1.39821917721159,4.33,18.1556195965418,48.349498606636,24.1776379001538,18.9393939393939,27.4055375106814
2025-02-01,4.6,1.32543711223914,1.3697718209311,4.33,18.1556195965418,46.7688708156764,24.7132050557603,18.9393939393939,27.1442723518431
2025-03-01,3.9,1.46561443066517,1.31905127213476,4.33,16.1383285302594,48.664712909011,25.668100821181,18.9393939393939,27.3526340499613
2025-04-01,4.9,1.32059567294183,1.2261369417996,4.33,19.0201729106628,46.7033922880856,27.4173622682564,18.9393939393939,28.0200803515997
2025-05-01,4.5,1.5126050420168,0.911280041550588,4.33,17.8674351585014,49.3002421086863,33.3450489336456,18.9393939393939,29.8630300350568
2025-06-01,4.5,1.31174993022607,0.756535855537366,4.33,17.8674351585014,46.5837571604085,36.2583566847275,18.9393939393939,29.9122357357578
2025-07-01,4.4,1.5041782729805,0.737080759909325,4.33,17.5792507204611,49.1862734322328,36.624630096036,18.9393939393939,30.582387047031
2025-08-01,4.6,1.41588006662965,1.17297373402374,4.33,18.1556195965418,47.9920755531072,28.4182450107755,18.9393939393939,28.3763335249546
